7.400	22.660	1
22.660	31.480	2
31.480	40.080	3
40.080	50.360	4
50.360	56.720	5
56.720	62.000	6
62.000	80.240	7
80.240	87.960	8
87.960	95.280	9
95.280	104.200	10
104.200	113.600	11
113.600	123.240	12
123.240	132.520	13
132.520	144.600	14
144.600	148.800	15
148.800	159.400	16
159.400	169.520	17
169.520	181.360	18
181.360	190.560	19
190.560	208.600	20
208.600	212.960	21
212.960	221.900	22
221.900	231.080	23
231.080	236.000	24
236.000	247.520	25
247.520	256.840	26
256.840	280.560	27
280.560	285.040	28
285.040	296.080	29
296.080	307.480	30
