7.080	16.804	1
16.804	28.040	2
28.040	38.712	3
38.712	45.640	4
45.640	70.280	5
70.280	87.392	6
87.392	102.116	7
102.116	108.600	8
108.600	129.432	9
129.432	146.256	10
146.256	165.352	11
165.352	182.112	12
182.112	191.432	13
191.432	201.228	14
201.228	212.916	15
212.916	237.556	16
237.556	245.596	17
245.596	260.992	18
260.992	266.908	19
266.908	284.432	20
284.432	296.600	21
296.600	324.960	22
324.960	353.952	23
353.952	376.720	24
376.720	390.232	25
390.232	406.152	26
406.152	423.952	27
423.952	445.360	28
445.360	458.000	29
