0.000	8.780	1
8.780	15.520	2
15.520	18.360	3
18.360	32.440	4
32.440	45.160	5
45.160	53.320	6
53.320	65.160	7
65.160	75.440	8
75.440	83.440	9
83.440	90.800	10
90.800	101.840	11
101.840	108.240	12
108.240	127.120	13
127.120	131.040	14
131.040	137.000	15
137.000	149.160	16
149.160	160.900	17
160.900	170.120	18
170.120	177.200	19
177.200	190.400	20
190.400	203.680	21
203.680	210.400	22
210.400	224.760	23
224.760	229.360	24
229.360	237.160	25
237.160	241.040	26
241.040	255.520	27
255.520	265.800	28
265.800	277.560	29
277.560	284.660	30
284.660	292.320	31
292.320	299.560	32
299.560	314.040	33
