6.200	17.480	1
17.480	23.480	2
23.480	32.320	3
32.320	41.540	4
41.540	54.360	5
54.360	64.520	6
64.520	70.000	7
70.000	74.560	8
74.560	79.080	9
79.080	86.160	10
86.160	98.960	11
98.960	110.200	12
110.200	124.240	13
124.240	132.200	14
132.200	140.040	15
140.040	143.960	16
143.960	158.640	17
158.640	169.920	18
169.920	182.380	19
182.380	186.840	20
186.840	198.880	21
198.880	206.200	22
206.200	217.000	23
217.000	223.360	24
223.360	235.520	25
235.520	245.800	26
245.800	266.960	27
