3.520	21.860	1
21.860	41.360	2
41.360	53.480	3
53.480	69.760	4
69.760	78.160	5
78.160	86.520	6
86.520	92.480	7
92.480	112.560	8
112.560	119.800	9
119.800	124.100	10
124.100	128.020	11
128.020	132.420	12
132.420	137.880	13
137.880	147.840	14
147.840	158.580	15
158.580	165.480	16
165.480	188.760	17
188.760	214.820	18
214.820	235.120	19
235.120	253.020	20
253.020	261.640	21
261.640	272.320	22
272.320	285.120	23
285.120	292.380	24
292.380	300.720	25
300.720	303.360	26
303.360	310.760	27
310.760	320.080	28
320.080	331.320	29
331.320	340.660	30
340.660	351.280	31
351.280	365.500	32
365.500	378.160	33
378.160	387.840	34
387.840	394.020	35
394.020	401.640	36
401.640	415.440	37
415.440	435.340	38
435.340	447.120	39
447.120	481.320	40
