0.000	13.660	1
13.660	25.020	2
25.020	35.960	3
35.960	42.880	4
42.880	48.900	5
48.900	54.520	6
54.520	62.160	7
62.160	69.760	8
69.760	76.300	9
76.300	86.060	10
86.060	96.480	11
96.480	101.060	12
101.060	115.180	13
115.180	123.700	14
123.700	137.900	15
137.900	142.500	16
142.500	155.080	17
155.080	167.100	18
167.100	170.380	19
170.380	175.900	20
175.900	183.040	21
183.040	187.680	22
187.680	204.620	23
204.620	214.160	24
214.160	225.440	25
225.440	231.440	26
231.440	240.680	27
240.680	247.900	28
247.900	259.800	29
259.800	267.080	30
267.080	275.800	31
275.800	283.700	32
283.700	300.120	33
