5.400	14.356	1
14.356	29.688	2
29.688	46.920	3
46.920	61.556	4
61.556	74.640	5-6
74.640	83.044	7
83.044	95.584	8
95.584	114.400	9
114.400	127.640	10
127.640	133.000	11
133.000	147.476	12
147.476	156.876	13
156.876	166.760	14
166.760	187.440	15
187.440	200.040	16
200.040	206.156	17
206.156	209.680	18
209.680	220.560	19
220.560	228.160	20
228.160	255.044	21
255.044	263.720	22
263.720	271.844	23
271.844	283.276	24
283.276	293.480	25
293.480	312.440	26
312.440	320.472	27
320.472	336.944	28
336.944	344.720	29
344.720	355.768	30
355.768	372.316	31
372.316	387.820	32
387.820	395.632	33
395.632	410.300	34
410.300	419.996	35
419.996	437.232	36
437.232	453.076	37
453.076	465.352	38
465.352	478.596	39
478.596	491.160	40
491.160	500.240	41
500.240	512.960	42
