4.920	15.000	1
15.000	36.680	2
36.680	55.800	3
55.800	64.240	4
64.240	74.060	5
74.060	84.340	6
84.340	97.020	7
97.020	109.740	8
109.740	132.560	9
132.560	146.880	10
146.880	165.920	11
165.920	182.440	12
182.440	196.760	13
196.760	223.280	14
223.280	237.200	15
237.200	251.700	16
251.700	273.480	17
273.480	282.280	18
282.280	295.120	19
295.120	301.580	20
301.580	308.700	21
308.700	327.960	22
327.960	338.020	23
338.020	356.320	24
356.320	370.060	25
370.060	376.000	26
376.000	388.280	27
388.280	398.520	28
398.520	414.080	29
414.080	426.560	30
426.560	440.600	31
440.600	445.480	32
445.480	461.260	33
461.260	478.820	34
478.820	495.840	35
495.840	511.260	36
511.260	520.420	37
520.420	531.900	38
531.900	540.240	39
540.240	555.440	40
555.440	564.000	41
564.000	572.220	42
572.220	588.180	43
588.180	601.320	44
601.320	619.000	45
