4.000	10.960	1
10.960	19.160	2
19.160	25.680	3
25.680	32.180	4
32.180	40.660	5
40.660	47.400	6
47.400	58.640	7
58.640	64.940	8
64.940	71.680	9
71.680	79.720	10
79.720	88.200	11
88.200	94.460	12
94.460	103.520	13
103.520	111.140	14
111.140	118.260	15
118.260	129.340	16
129.340	136.360	17
136.360	144.880	18
144.880	152.320	19
152.320	158.840	20
158.840	167.240	21
167.240	174.180	22
174.180	182.080	23
182.080	189.840	24
189.840	196.860	25
196.860	204.880	26
204.880	211.520	27
211.520	217.500	28
217.500	225.460	29
225.460	231.460	30
231.460	238.100	31
238.100	245.140	32
245.140	261.240	33
