0.000	21.540	1
21.540	31.120	2
31.120	43.880	3
43.880	64.440	4
64.440	72.040	5
72.040	108.240	6
108.240	114.120	7
114.120	123.560	8
123.560	145.880	9
145.880	159.680	10
159.680	170.600	11
170.600	186.720	12
186.720	204.160	13
204.160	217.120	14
217.120	227.640	15
227.640	241.240	16
241.240	268.320	17
268.320	285.940	18
285.940	300.200	19
300.200	316.120	20
316.120	321.720	21
321.720	339.080	22
339.080	351.800	23
351.800	366.800	24
366.800	385.760	25
385.760	393.020	26
393.020	403.840	27
403.840	422.640	28
422.640	443.780	29
443.780	455.360	30
455.360	466.740	31
466.740	480.520	32
