6.960	17.576	1
17.576	39.360	2
39.360	50.040	3
50.040	58.748	4
58.748	78.004	5
78.004	88.652	6
88.652	105.940	7
105.940	119.860	8
119.860	144.760	9
144.760	170.812	10
170.812	181.152	11
181.152	190.640	12
190.640	215.672	13
215.672	238.684	14
238.684	248.000	15
248.000	258.880	16
258.880	282.952	17
282.952	298.980	18
298.980	314.108	19
314.108	342.712	20
342.712	355.980	21
355.980	374.540	22
374.540	393.360	23
393.360	411.880	24
411.880	416.796	25
416.796	427.816	26
427.816	435.080	27
435.080	443.524	28
443.524	450.960	29
