0.000	8.640	1
8.640	13.580	2
13.580	18.880	3
18.880	25.320	4
25.320	36.200	5
36.200	43.840	6
43.840	52.080	7
52.080	58.520	8
58.520	65.440	9
65.440	72.360	10
72.360	80.180	11
80.180	90.920	12
90.920	97.320	13
97.320	105.760	14
105.760	114.640	15
114.640	121.880	16
121.880	128.720	17
128.720	136.040	18
136.040	144.000	19
144.000	149.880	20
149.880	157.040	21
157.040	163.000	22
163.000	169.080	23
169.080	174.560	24
174.560	181.480	25
181.480	189.880	26
189.880	201.600	27
201.600	210.020	28
210.020	221.320	29
