4.360	13.520	1
13.520	29.312	2
29.312	40.316	3
40.316	53.432	4
53.432	67.792	5
67.792	78.888	6
78.888	83.604	7
83.604	98.640	8
98.640	102.916	9
102.916	110.400	10
110.400	122.720	11
122.720	132.996	12
132.996	139.404	13
139.404	148.520	14
148.520	154.112	15
154.112	170.252	16
170.252	180.564	17
180.564	192.916	18
192.916	207.976	19
207.976	218.844	20
218.844	227.720	21
227.720	237.076	22
237.076	254.284	23
254.284	258.400	24
258.400	265.840	25
265.840	284.400	26
284.400	289.060	27
289.060	296.760	28
296.760	311.304	29
311.304	314.480	30
314.480	327.632	31
327.632	334.920	32
334.920	340.192	33
340.192	348.980	34
348.980	354.360	35
354.360	365.440	36
