0.000	12.360	1
12.360	21.440	2
21.440	29.800	3
29.800	40.300	4
40.300	50.700	5
50.700	63.360	6
63.360	70.360	7
70.360	78.600	8
78.600	89.500	9
89.500	99.800	10
99.800	109.240	11
109.240	118.600	12
118.600	126.040	13
126.040	136.860	14
136.860	148.060	15
148.060	158.960	16
158.960	167.360	17
167.360	177.600	18
177.600	187.520	19
187.520	197.960	20
197.960	208.280	21
208.280	219.360	22
219.360	227.320	23
227.320	236.160	24
236.160	244.960	25
244.960	253.520	26
253.520	262.400	27
262.400	270.420	28
270.420	287.200	29
