4.640	24.600	1
24.600	47.080	2
47.080	63.560	3
63.560	84.280	4
84.280	101.580	5
101.580	120.700	6
120.700	139.680	7
139.680	152.160	8
152.160	169.280	9
169.280	180.680	10
180.680	193.080	11
193.080	207.640	12
207.640	234.480	13
234.480	245.920	14
245.920	256.040	15
256.040	289.360	16
289.360	305.140	17
305.140	316.700	18
316.700	338.900	19
338.900	360.020	20
360.020	384.360	21
384.360	402.740	22
402.740	413.160	23
413.160	442.160	24
442.160	451.140	25
451.140	475.620	26
475.620	498.120	27
