6.280	15.088	1
15.088	20.828	2
20.828	28.072	3
28.072	33.944	4
33.944	45.468	5
45.468	49.232	6
49.232	55.800	7
55.800	66.276	8
66.276	79.160	9
79.160	96.324	10
96.324	103.760	11
103.760	126.956	12
126.956	133.776	13
133.776	147.680	14
147.680	157.392	15
157.392	164.248	16
164.248	172.432	17
172.432	187.076	18
187.076	196.348	19
196.348	202.232	20
202.232	220.276	21
220.276	230.556	22
230.556	241.164	23
241.164	245.604	24
245.604	252.424	25
252.424	272.164	26
272.164	277.680	27
277.680	289.556	28
289.556	299.556	29
299.556	306.112	30
306.112	322.920	31
322.920	334.716	32
334.716	347.788	33
347.788	358.880	34
358.880	368.200	35
