0.000	23.680	1
23.680	33.400	2
33.400	58.160	3
58.160	65.400	4
65.400	84.040	5
84.040	93.980	6
93.980	104.080	7
104.080	127.240	8
127.240	152.880	9
152.880	166.020	10
166.020	181.240	11
181.240	194.720	12
194.720	207.240	13
207.240	214.720	14
214.720	230.200	15
230.200	245.200	16
245.200	265.020	17
265.020	288.400	18
288.400	300.480	19
300.480	324.100	20
324.100	347.080	21
347.080	362.820	22
362.820	373.420	23
373.420	392.240	24
392.240	406.660	25
406.660	429.560	26
429.560	444.140	27
444.140	461.680	28
461.680	490.000	29
490.000	496.080	30
496.080	511.960	31
511.960	522.760	32
