3.720	10.940	1
10.940	26.920	2
26.920	40.680	3
40.680	48.160	4
48.160	57.120	5
57.120	72.420	6
72.420	81.340	7
81.340	85.900	8
85.900	97.860	9
97.860	110.840	10
110.840	123.040	11
123.040	136.520	12
136.520	152.860	13
152.860	167.160	14
167.160	179.440	15
179.440	192.760	16
192.760	199.320	17
199.320	214.640	18
214.640	222.900	19
222.900	242.680	20
242.680	252.760	21
252.760	265.040	22
265.040	282.440	23
282.440	295.080	24
295.080	309.560	25
309.560	319.620	26
319.620	328.820	27
328.820	346.280	28
346.280	357.840	29
357.840	374.020	30
374.020	389.200	31
389.200	406.740	32
406.740	418.200	33
418.200	442.840	34
