5.280	19.676	1
19.676	32.360	2
32.360	43.472	3
43.472	55.916	4
55.916	68.880	5
68.880	82.120	6
82.120	92.516	7
92.516	99.644	8
99.644	118.680	9
118.680	130.840	10
130.840	139.552	11
139.552	149.600	12
149.600	162.400	13
162.400	180.792	14
180.792	195.672	15
195.672	201.840	16
201.840	219.036	17
219.036	232.676	18
232.676	243.676	19
243.676	256.192	20
256.192	266.712	21
266.712	275.916	22
275.916	288.960	23
288.960	309.392	24
309.392	321.596	25
321.596	328.404	26
328.404	352.424	27
352.424	378.916	28-29
378.916	396.768	30
396.768	408.280	31
