5.200	9.840	1
9.840	29.860	2
29.860	43.020	3
43.020	55.480	4
55.480	70.920	5
70.920	86.780	6
86.780	98.880	7
98.880	102.120	8
102.120	125.780	9
125.780	143.900	10
143.900	154.240	11
154.240	173.120	12
173.120	179.720	13
179.720	190.900	14
190.900	208.780	15
208.780	224.640	16
224.640	243.840	17
243.840	263.480	18
263.480	268.020	19
268.020	289.580	20
289.580	304.320	21
304.320	318.820	22
318.820	323.300	23
323.300	326.720	24
326.720	344.560	25
344.560	357.280	26
357.280	370.120	27
370.120	381.920	28
381.920	388.980	29
388.980	407.880	30
