0.000	28.000	1
28.000	42.260	2
42.260	65.400	3
65.400	79.440	4
79.440	93.440	5
93.440	107.600	6
107.600	119.440	7
119.440	135.900	8
135.900	161.960	9
161.960	179.720	10
179.720	195.920	11
195.920	208.000	12
208.000	220.480	13
220.480	230.200	14
230.200	242.560	15
242.560	263.120	16
263.120	275.800	17
275.800	304.680	18
304.680	317.200	19
317.200	329.080	20
329.080	342.020	21
342.020	362.580	22
362.580	380.080	23
380.080	401.960	24
401.960	427.000	25
427.000	436.280	26
436.280	454.080	27
454.080	468.360	28
468.360	484.260	29
484.260	510.080	30
