0.000	12.220	1
12.220	20.280	2
20.280	29.600	3
29.600	43.440	4
43.440	55.360	5
55.360	66.640	6
66.640	74.000	7
74.000	78.840	8
78.840	91.800	9
91.800	100.560	10
100.560	115.640	11
115.640	126.880	12
126.880	141.960	13
141.960	155.440	14
155.440	173.400	15
173.400	182.600	16
182.600	188.280	17
188.280	206.600	18
206.600	215.760	19
215.760	223.720	20
223.720	234.760	21
234.760	240.320	22
240.320	249.920	23
249.920	262.200	24
262.200	267.840	25
267.840	278.200	26
278.200	292.640	27
292.640	301.400	28
301.400	308.480	29
308.480	319.360	30
319.360	334.040	31
334.040	341.680	32
341.680	351.840	33
