3.640	24.380	1
24.380	31.780	2
31.780	50.900	3
50.900	68.840	4
68.840	85.400	5
85.400	92.580	6
92.580	114.280	7
114.280	123.200	8
123.200	132.880	9
132.880	139.420	10
139.420	151.620	11
151.620	171.360	12
171.360	186.940	13
186.940	200.240	14
200.240	210.380	15
210.380	219.740	16
219.740	243.880	17
243.880	249.940	18
249.940	260.280	19
260.280	270.060	20
270.060	280.260	21
280.260	298.360	22
298.360	307.920	23
307.920	321.800	24
321.800	339.760	25
339.760	346.400	26
346.400	349.180	27
349.180	354.240	28
354.240	359.120	29
359.120	376.300	30
376.300	385.140	31
385.140	389.020	32
389.020	392.940	33
392.940	397.700	34
397.700	403.300	35
403.300	414.960	36
