4.600	15.320	1
15.320	25.920	2
25.920	43.120	3
43.120	52.000	4
52.000	66.720	5
66.720	82.000	6
82.000	91.060	7
91.060	115.680	8
115.680	121.520	9
121.520	132.260	10
132.260	152.080	11
152.080	167.320	12
167.320	175.760	13
175.760	187.440	14
187.440	202.240	15
202.240	227.300	16
227.300	237.740	17
237.740	250.000	18
250.000	267.080	19
267.080	276.800	20
276.800	285.000	21
285.000	298.060	22
298.060	305.640	23
305.640	313.080	24
313.080	322.620	25
322.620	335.940	26
335.940	352.640	27
