3.920	35.020	1
35.020	47.520	2
47.520	55.240	3
55.240	67.720	4
67.720	78.900	5
78.900	90.480	6
90.480	104.200	7
104.200	113.440	8
113.440	122.880	9
122.880	132.440	10
132.440	141.900	11
141.900	152.520	12
152.520	162.980	13
162.980	174.920	14
174.920	186.700	15
186.700	198.480	16
198.480	204.400	17
204.400	213.160	18
213.160	221.360	19
221.360	230.820	20
230.820	241.280	21
241.280	249.760	22
249.760	264.400	23
264.400	280.760	24
280.760	296.760	25
296.760	302.180	26
302.180	316.400	27
316.400	328.700	28
328.700	341.460	29
341.460	351.360	30
351.360	363.300	31
363.300	376.800	32
376.800	383.100	33
383.100	399.640	34
