5.320	18.100	1
18.100	34.340	2
34.340	47.600	3
47.600	56.520	4
56.520	73.000	5
73.000	80.120	6
80.120	106.820	7
106.820	120.760	8
120.760	133.360	9
133.360	147.900	10
147.900	160.700	11
160.700	175.080	12
175.080	193.760	13
193.760	209.980	14
209.980	219.000	15
219.000	231.000	16
231.000	240.920	17
240.920	248.480	18
248.480	266.760	19
266.760	277.200	20
277.200	299.760	21
299.760	313.720	22
313.720	327.240	23
327.240	339.240	24
339.240	360.840	25
360.840	373.400	26
373.400	384.560	27
384.560	395.620	28
395.620	405.980	29
405.980	436.560	30
436.560	451.920	31
