4.680	35.240	1
35.240	43.680	2
43.680	53.080	3
53.080	70.820	4
70.820	89.480	5
89.480	108.660	6
108.660	124.240	7
124.240	137.860	8
137.860	153.880	9
153.880	173.920	10
173.920	200.500	11
200.500	217.160	12
217.160	235.180	13
235.180	244.060	14
244.060	257.660	15
257.660	271.800	16
271.800	290.700	17
290.700	309.120	18
309.120	324.540	19
324.540	339.080	20
339.080	357.600	21
357.600	370.480	22
370.480	388.820	23
388.820	422.940	24
422.940	437.560	25
437.560	448.760	26
448.760	470.320	27
