5.720	17.140	1
17.140	37.380	2
37.380	47.920	3
47.920	55.520	4
55.520	67.800	5
67.800	94.920	6
94.920	105.120	7
105.120	116.680	8
116.680	125.320	9
125.320	138.680	10
138.680	149.760	11
149.760	165.800	12
165.800	177.520	13
177.520	193.640	14
193.640	213.760	15
213.760	230.840	16
230.840	245.500	17
245.500	261.520	18
261.520	276.120	19
276.120	291.840	20
291.840	301.640	21
301.640	315.480	22
315.480	332.000	23
332.000	341.840	24
341.840	354.240	25
354.240	371.160	26
371.160	388.760	27
388.760	405.640	28
405.640	421.200	29
421.200	439.000	30
439.000	446.600	31
446.600	459.080	32
459.080	489.360	33
