4.760	22.480	1
22.480	35.560	2
35.560	51.120	3
51.120	60.440	4
60.440	71.280	5
71.280	91.720	6
91.720	99.600	7
99.600	107.120	8
107.120	120.600	9
120.600	131.480	10
131.480	136.240	11
136.240	151.800	12
151.800	172.320	13
172.320	193.520	14
193.520	210.920	15
210.920	223.360	16
223.360	228.920	17
228.920	237.000	18
237.000	254.480	19
