0.000	11.960	1
11.960	24.960	2
24.960	33.080	3
33.080	41.700	4
41.700	48.540	5
48.540	55.240	6
55.240	62.720	7
62.720	71.240	8
71.240	77.240	9
77.240	89.200	10
89.200	99.600	11
99.600	109.880	12
109.880	119.960	13
119.960	129.760	14
129.760	140.720	15
140.720	147.900	16
147.900	165.220	17
165.220	175.920	18
175.920	179.960	19
179.960	183.720	20
183.720	199.440	21
199.440	208.540	22
208.540	213.520	23
213.520	221.320	24
221.320	227.760	25
227.760	237.800	26
237.800	254.640	27
254.640	262.280	28
262.280	270.960	29
270.960	278.320	30
278.320	295.480	31
295.480	301.360	32
301.360	309.200	33
309.200	319.420	34
319.420	325.800	35
325.800	336.760	36
336.760	344.700	37
344.700	358.440	38
358.440	376.160	39
376.160	389.680	40
389.680	399.360	41
399.360	401.440	42
401.440	415.880	43
