11.760	19.880	1
19.880	46.100	2
46.100	64.160	3
64.160	77.680	4
77.680	98.280	5
98.280	120.520	6
120.520	135.780	7
135.780	157.400	8
157.400	183.900	9
183.900	200.080	10
200.080	220.640	11
220.640	232.500	12
232.500	257.560	13
257.560	267.040	14
267.040	283.200	15
283.200	292.300	16
292.300	310.600	17
310.600	321.840	18
321.840	345.000	19
345.000	365.780	20
365.780	378.260	21
378.260	386.420	22
386.420	398.840	23
398.840	416.640	24
416.640	442.760	25
442.760	457.960	26
457.960	474.960	27
474.960	485.920	28
485.920	497.760	29
497.760	521.640	30
521.640	534.000	31
534.000	553.840	32
553.840	572.300	33
572.300	592.840	34
592.840	613.940	35
613.940	627.640	36
627.640	649.320	37
649.320	671.740	38
671.740	691.260	39
691.260	703.720	40
703.720	724.280	41
724.280	741.760	42
741.760	756.280	43
756.280	773.260	44
773.260	793.420	45
793.420	799.980	46
799.980	823.120	47
823.120	847.200	48
847.200	856.120	49
856.120	863.960	50
863.960	885.780	51
885.780	898.640	52
898.640	924.000	53
